RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
166,1,5,2,3,2,1,1,1,2,2,0
166,1,6,3,3,2,2,2,2,2,4,1
166,1,7,0,0,0,0,0,0,0,0,0
166,2,1,1,1,1,1,1,1,1,1,0
166,2,2,2,1,3,1,1,1,2,1,0
166,2,3,3,1,3,1,2,2,2,2,0
166,2,4,1,1,1,1,1,1,2,1,0
166,2,5,2,1,1,1,2,1,4,2,0
166,2,6,3,3,3,2,3,1,4,4,1
166,2,7,0,0,0,0,0,0,0,0,0
166,3,1,1,1,2,1,1,1,2,1,0
166,3,2,2,1,1,1,1,1,4,1,0
166,3,3,3,1,3,2,3,2,3,2,0
166,3,4,1,2,2,1,1,1,2,1,0
166,3,5,2,1,3,1,2,1,4,1,0
166,3,6,3,1,3,2,2,2,4,3,1
166,3,7,0,0,0,0,0,0,0,0,0
166,4,1,1,1,1,1,1,1,1,1,0
166,4,2,2,1,1,1,2,1,3,1,0
166,4,3,3,1,2,1,3,1,4,2,0
166,4,4,1,2,1,1,1,1,1,1,0
166,4,5,2,1,5,1,1,1,2,2,0
166,4,6,3,1,4,2,3,1,3,4,1
166,4,7,0,0,0,0,0,0,0,0,0
166,5,1,1,1,2,1,1,1,1,1,0
166,5,2,2,1,1,1,2,1,2,2,0
166,5,3,3,1,3,2,3,1,2,4,0
166,5,4,1,3,3,1,1,1,1,1,0
166,5,5,2,3,2,1,2,1,3,2,0
166,5,6,3,1,6,1,3,2,3,4,1
166,5,7,0,0,0,0,0,0,0,0,0
166,6,1,1,1,1,1,1,1,2,1,0
166,6,2,2,1,2,1,1,1,3,1,0
166,6,3,3,1,5,2,3,1,4,1,1
166,6,4,1,1,3,1,1,1,2,1,0
166,6,5,2,3,2,1,2,1,4,1,0
166,6,6,3,3,1,2,3,1,2,3,0
166,6,7,0,0,0,0,0,0,0,0,0
166,7,1,1,1,2,1,1,1,2,1,0
166,7,2,2,1,2,1,2,1,2,1,0
166,7,3,3,1,5,1,2,1,3,3,1
166,7,4,1,3,2,1,1,1,2,1,0
166,7,5,2,1,5,1,2,1,2,1,0
166,7,6,3,3,5,1,2,2,2,4,0
166,7,7,0,0,0,0,0,0,0,0,0
166,8,1,1,1,2,1,1,1,1,1,0
166,8,2,2,1,2,1,2,1,4,1,0
166,8,3,3,1,5,1,3,2,3,2,0
166,8,4,1,1,1,1,1,1,1,1,0
166,8,5,2,3,1,1,1,1,3,2,0
166,8,6,3,1,2,1,2,2,3,3,1
166,8,7,0,0,0,0,0,0,0,0,0
166,9,1,1,1,1,1,1,1,2,1,0
166,9,2,2,1,3,1,2,1,3,2,0
166,9,3,3,1,5,2,2,2,4,3,1
166,9,4,1,3,2,1,1,1,1,1,0
166,9,5,2,3,3,1,1,1,3,2,0
166,9,6,3,3,6,1,3,1,4,4,0
166,9,7,0,0,0,0,0,0,0,0,0
166,10,1,1,1,2,1,1,1,2,1,0
166,10,2,2,1,3,1,2,1,4,1,0
166,10,3,3,1,5,1,2,2,4,2,0
166,10,4,1,2,3,1,1,1,1,1,0
166,10,5,2,1,2,1,2,1,2,2,0
166,10,6,3,3,6,2,3,2,3,4,1
166,10,7,0,0,0,0,0,0,0,0,0
24,1,1,1,1,2,1,1,1,1,1,0
24,1,2,2,1,3,1,1,1,4,1,0
24,1,3,3,1,2,2,2,2,2,3,1
24,1,4,1,2,3,1,1,1,2,1,0
24,1,5,2,3,2,1,1,1,2,2,0
24,1,6,3,3,2,2,2,2,2,4,0
24,1,7,0,0,0,0,0,0,0,0,0
24,2,1,1,1,1,1,1,1,1,1,0
24,2,2,2,1,3,1,1,1,2,1,0
24,2,3,3,1,3,1,2,2,2,2,0
24,2,4,1,1,1,1,1,1,2,1,0
24,2,5,2,1,1,1,2,1,4,2,0
24,2,6,3,3,3,2,3,1,4,4,1
24,2,7,0,0,0,0,0,0,0,0,0
24,3,1,1,1,2,1,1,1,2,1,0
24,3,2,2,1,1,1,1,1,4,1,0
24,3,3,3,1,3,2,3,2,3,2,0
24,3,4,1,2,2,1,1,1,2,1,0
24,3,5,2,1,3,1,2,1,4,1,0
24,3,6,3,1,3,2,2,2,4,3,1
24,3,7,0,0,0,0,0,0,0,0,0
24,4,1,1,1,1,1,1,1,1,1,0
24,4,2,2,1,1,1,2,1,3,1,0
24,4,3,3,1,2,1,3,1,4,2,0
24,4,4,1,2,1,1,1,1,1,1,0
24,4,5,2,1,5,1,1,1,2,2,0
24,4,6,3,1,4,2,3,1,3,4,1
24,4,7,0,0,0,0,0,0,0,0,0
24,5,1,1,1,2,1,1,1,1,1,0
24,5,2,2,1,1,1,2,1,2,2,0
24,5,3,3,1,3,2,3,1,2,4,1
24,5,4,1,3,3,1,1,1,1,1,0
24,5,5,2,3,2,1,2,1,3,2,0
24,5,6,3,1,6,1,3,2,3,4,0
24,5,7,0,0,0,0,0,0,0,0,0
24,6,1,1,1,1,1,1,1,2,1,0
24,6,2,2,1,2,1,1,1,3,1,0
24,6,3,3,1,5,2,3,1,4,1,1
24,6,4,1,1,3,1,1,1,2,1,0
24,6,5,2,3,2,1,2,1,4,1,0
24,6,6,3,3,1,2,3,1,2,3,0
24,6,7,0,0,0,0,0,0,0,0,0
24,7,1,1,1,2,1,1,1,2,1,0
24,7,2,2,1,2,1,2,1,2,1,0
24,7,3,3,1,5,1,2,1,3,3,0
24,7,4,1,3,2,1,1,1,2,1,0
24,7,5,2,1,5,1,2,1,2,1,0
24,7,6,3,3,5,1,2,2,2,4,0
24,7,7,0,0,0,0,0,0,0,0,1
24,8,1,1,1,2,1,1,1,1,1,0
24,8,2,2,1,2,1,2,1,4,1,0
24,8,3,3,1,5,1,3,2,3,2,0
24,8,4,1,1,1,1,1,1,1,1,0
24,8,5,2,3,1,1,1,1,3,2,0
24,8,6,3,1,2,1,2,2,3,3,0
24,8,7,0,0,0,0,0,0,0,0,1
24,9,1,1,1,1,1,1,1,2,1,0
24,9,2,2,1,3,1,2,1,3,2,1
24,9,3,3,1,5,2,2,2,4,3,0
24,9,4,1,3,2,1,1,1,1,1,0
24,9,5,2,3,3,1,1,1,3,2,0
24,9,6,3,3,6,1,3,1,4,4,0
24,9,7,0,0,0,0,0,0,0,0,0
24,10,1,1,1,2,1,1,1,2,1,0
24,10,2,2,1,3,1,2,1,4,1,0
24,10,3,3,1,5,1,2,2,4,2,0
24,10,4,1,2,3,1,1,1,1,1,0
24,10,5,2,1,2,1,2,1,2,2,1
24,10,6,3,3,6,2,3,2,3,4,0
24,10,7,0,0,0,0,0,0,0,0,0
136,1,1,1,1,1,1,1,1,2,1,0
136,1,2,2,1,2,1,2,1,4,2,0
136,1,3,3,1,2,1,2,1,4,4,0
136,1,4,1,1,1,1,1,1,1,1,0
136,1,5,2,1,3,1,2,1,3,2,1
136,1,6,3,1,6,2,2,2,2,4,0
136,1,7,0,0,0,0,0,0,0,0,0
136,2,1,1,1,2,1,1,1,1,1,0
136,2,2,2,1,3,1,2,1,3,1,0
136,2,3,3,1,3,2,3,1,4,1,0
136,2,4,1,2,2,1,1,1,1,1,0
136,2,5,2,3,2,1,1,1,3,1,0
136,2,6,3,3,5,2,2,2,3,3,0
136,2,7,0,0,0,0,0,0,0,0,1
136,3,1,1,1,1,1,1,1,2,1,0
136,3,2,2,1,2,1,2,1,2,1,0
136,3,3,3,1,5,2,2,1,2,2,0
136,3,4,1,3,2,1,1,1,2,1,0
136,3,5,2,3,1,1,2,1,2,2,0
136,3,6,3,3,2,2,3,1,3,4,1
136,3,7,0,0,0,0,0,0,0,0,0
136,4,1,1,1,2,1,1,1,1,1,0
136,4,2,2,1,3,1,1,1,2,2,0
136,4,3,3,1,5,1,2,1,4,2,0
136,4,4,1,3,1,1,1,1,2,1,0
136,4,5,2,3,2,1,2,1,4,2,0
136,4,6,3,3,3,2,3,2,4,3,1
136,4,7,0,0,0,0,0,0,0,0,0
136,5,1,1,1,2,1,1,1,1,1,0
136,5,2,2,1,1,1,1,1,4,1,0
136,5,3,3,1,5,1,2,2,3,3,0
136,5,4,1,3,2,1,1,1,1,1,0
136,5,5,2,1,5,1,1,1,4,1,0
136,5,6,3,1,2,2,3,1,2,4,0
136,5,7,0,0,0,0,0,0,0,0,1
136,6,1,1,1,1,1,1,1,2,1,0
136,6,2,2,1,3,1,1,1,4,2,0
136,6,3,3,1,5,2,3,2,3,3,0
136,6,4,1,1,3,1,1,1,1,1,0
136,6,5,2,1,2,1,2,1,2,2,1
136,6,6,3,1,3,1,3,2,3,4,0
136,6,7,0,0,0,0,0,0,0,0,0
136,7,1,1,1,2,1,1,1,1,1,0
136,7,2,2,1,1,1,2,1,2,1,0
136,7,3,3,1,2,2,3,2,3,2,0
136,7,4,1,2,3,1,1,1,2,1,0
136,7,5,2,1,3,1,1,1,3,2,1
136,7,6,3,3,1,1,3,1,4,4,0
136,7,7,0,0,0,0,0,0,0,0,0
136,8,1,1,1,1,1,1,1,1,1,0
136,8,2,2,1,2,1,2,1,3,2,0
136,8,3,3,1,3,1,3,2,2,2,0
136,8,4,1,2,3,1,1,1,2,1,0
136,8,5,2,3,5,1,2,1,4,2,0
136,8,6,3,3,4,1,2,2,2,3,1
136,8,7,0,0,0,0,0,0,0,0,0
136,9,1,1,1,2,1,1,1,2,1,0
136,9,2,2,1,1,1,1,1,3,1,0
136,9,3,3,1,3,2,3,2,2,3,0
136,9,4,1,1,1,1,1,1,2,1,0
136,9,5,2,3,1,1,1,1,2,1,0
136,9,6,3,1,6,1,2,1,4,4,0
136,9,7,0,0,0,0,0,0,0,0,1
136,10,1,1,1,2,1,1,1,1,1,0
136,10,2,2,1,1,1,1,1,2,1,0
136,10,3,3,1,3,2,2,2,3,1,0
136,10,4,1,1,3,1,1,1,2,1,0
136,10,5,2,1,5,1,2,1,3,2,1
136,10,6,3,3,6,1,2,1,3,3,0
136,10,7,0,0,0,0,0,0,0,0,0
215,1,1,1,1,1,1,1,1,1,1,0
215,1,2,2,1,1,1,1,1,3,2,0
215,1,3,3,1,5,2,2,1,3,2,1
215,1,4,1,2,1,1,1,1,2,1,0
215,1,5,2,1,2,1,2,1,2,2,0
215,1,6,3,1,5,1,3,1,4,3,0
215,1,7,0,0,0,0,0,0,0,0,0
215,2,1,1,1,1,1,1,1,2,1,0
215,2,2,2,1,1,1,1,1,2,1,0
215,2,3,3,1,2,1,3,1,2,3,0
215,2,4,1,2,3,1,1,1,1,1,0
215,2,5,2,1,2,1,2,1,3,1,1
215,2,6,3,3,2,2,3,2,2,4,0
215,2,7,0,0,0,0,0,0,0,0,0
215,3,1,1,1,2,1,1,1,1,1,0
215,3,2,2,1,2,1,1,1,3,2,0
215,3,3,3,1,3,2,2,1,2,3,0
215,3,4,1,1,3,1,1,1,1,1,0
215,3,5,2,3,5,1,1,1,4,2,1
215,3,6,3,1,6,2,3,2,4,4,0
215,3,7,0,0,0,0,0,0,0,0,0
215,4,1,1,1,1,1,1,1,1,1,0
215,4,2,2,1,2,1,2,1,2,1,1
215,4,3,3,1,5,2,3,2,4,2,0
215,4,4,1,1,2,1,1,1,1,1,0
215,4,5,2,3,1,1,1,1,2,1,0
215,4,6,3,1,2,1,2,2,2,4,0
215,4,7,0,0,0,0,0,0,0,0,0
215,5,1,1,1,2,1,1,1,2,1,0
215,5,2,2,1,2,1,1,1,4,2,1
215,5,3,3,1,5,1,3,1,4,2,0
215,5,4,1,2,1,1,1,1,2,1,0
215,5,5,2,3,3,1,1,1,3,2,0
215,5,6,3,3,3,1,3,1,3,3,0
215,5,7,0,0,0,0,0,0,0,0,0
215,6,1,1,1,2,1,1,1,1,1,0
215,6,2,2,1,3,1,2,1,3,1,1
215,6,3,3,1,5,1,3,2,2,3,0
215,6,4,1,3,2,1,1,1,1,1,0
215,6,5,2,1,5,1,2,1,3,2,0
215,6,6,3,3,3,1,2,1,3,4,0
215,6,7,0,0,0,0,0,0,0,0,0
215,7,1,1,1,2,1,1,1,1,1,0
215,7,2,2,1,3,1,2,1,4,1,1
215,7,3,3,1,3,2,3,2,4,4,0
215,7,4,1,3,3,1,1,1,2,1,0
215,7,5,2,3,1,1,2,1,2,1,0
215,7,6,3,3,4,2,3,2,4,4,0
215,7,7,0,0,0,0,0,0,0,0,0
215,8,1,1,1,2,1,1,1,2,1,0
215,8,2,2,1,3,1,2,1,2,1,1
215,8,3,3,1,2,2,2,2,3,1,0
215,8,4,1,3,1,1,1,1,2,1,0
215,8,5,2,3,3,1,2,1,4,2,0
215,8,6,3,1,6,2,2,1,2,3,0
215,8,7,0,0,0,0,0,0,0,0,0
215,9,1,1,1,1,1,1,1,2,1,0
215,9,2,2,1,1,1,2,1,4,1,1
215,9,3,3,1,3,1,2,2,3,2,0
215,9,4,1,1,2,1,1,1,2,1,0
215,9,5,2,1,2,1,1,1,4,2,0
215,9,6,3,3,1,2,2,2,3,4,0
215,9,7,0,0,0,0,0,0,0,0,0
215,10,1,1,1,1,1,1,1,1,1,0
215,10,2,2,1,3,1,2,1,2,1,0
215,10,3,3,1,5,2,3,2,2,2,0
215,10,4,1,3,1,1,1,1,1,1,0
215,10,5,2,3,5,1,1,1,4,1,1
215,10,6,3,1,1,2,3,2,3,3,0
215,10,7,0,0,0,0,0,0,0,0,0
81,1,1,1,1,1,1,1,1,2,1,0
81,1,2,2,1,2,1,2,1,4,2,0
81,1,3,3,1,2,1,2,1,4,4,0
81,1,4,1,1,1,1,1,1,1,1,0
81,1,5,2,1,3,1,2,1,3,2,0
81,1,6,3,1,6,2,2,2,2,4,1
81,1,7,0,0,0,0,0,0,0,0,0
81,2,1,1,1,2,1,1,1,1,1,0
81,2,2,2,1,3,1,2,1,3,1,0
81,2,3,3,1,3,2,3,1,4,1,0
81,2,4,1,2,2,1,1,1,1,1,0
81,2,5,2,3,2,1,1,1,3,1,0
81,2,6,3,3,5,2,2,2,3,3,1
81,2,7,0,0,0,0,0,0,0,0,0
81,3,1,1,1,1,1,1,1,2,1,0
81,3,2,2,1,2,1,2,1,2,1,0
81,3,3,3,1,5,2,2,1,2,2,0
81,3,4,1,3,2,1,1,1,2,1,0
81,3,5,2,3,1,1,2,1,2,2,0
81,3,6,3,3,2,2,3,1,3,4,1
81,3,7,0,0,0,0,0,0,0,0,0
81,4,1,1,1,2,1,1,1,1,1,0
81,4,2,2,1,3,1,1,1,2,2,0
81,4,3,3,1,5,1,2,1,4,2,0
81,4,4,1,3,1,1,1,1,2,1,0
81,4,5,2,3,2,1,2,1,4,2,0
81,4,6,3,3,3,2,3,2,4,3,1
81,4,7,0,0,0,0,0,0,0,0,0
81,5,1,1,1,2,1,1,1,1,1,0
81,5,2,2,1,1,1,1,1,4,1,0
81,5,3,3,1,5,1,2,2,3,3,1
81,5,4,1,3,2,1,1,1,1,1,0
81,5,5,2,1,5,1,1,1,4,1,0
81,5,6,3,1,2,2,3,1,2,4,0
81,5,7,0,0,0,0,0,0,0,0,0
81,6,1,1,1,1,1,1,1,2,1,0
81,6,2,2,1,3,1,1,1,4,2,0
81,6,3,3,1,5,2,3,2,3,3,1
81,6,4,1,1,3,1,1,1,1,1,0
81,6,5,2,1,2,1,2,1,2,2,0
81,6,6,3,1,3,1,3,2,3,4,0
81,6,7,0,0,0,0,0,0,0,0,0
81,7,1,1,1,2,1,1,1,1,1,0
81,7,2,2,1,1,1,2,1,2,1,0
81,7,3,3,1,2,2,3,2,3,2,1
81,7,4,1,2,3,1,1,1,2,1,0
81,7,5,2,1,3,1,1,1,3,2,0
81,7,6,3,3,1,1,3,1,4,4,0
81,7,7,0,0,0,0,0,0,0,0,0
81,8,1,1,1,1,1,1,1,1,1,0
81,8,2,2,1,2,1,2,1,3,2,0
81,8,3,3,1,3,1,3,2,2,2,0
81,8,4,1,2,3,1,1,1,2,1,0
81,8,5,2,3,5,1,2,1,4,2,0
81,8,6,3,3,4,1,2,2,2,3,1
81,8,7,0,0,0,0,0,0,0,0,0
81,9,1,1,1,2,1,1,1,2,1,0
81,9,2,2,1,1,1,1,1,3,1,0
81,9,3,3,1,3,2,3,2,2,3,1
81,9,4,1,1,1,1,1,1,2,1,0
81,9,5,2,3,1,1,1,1,2,1,0
81,9,6,3,1,6,1,2,1,4,4,0
81,9,7,0,0,0,0,0,0,0,0,0
81,10,1,1,1,2,1,1,1,1,1,0
81,10,2,2,1,1,1,1,1,2,1,0
81,10,3,3,1,3,2,2,2,3,1,0
81,10,4,1,1,3,1,1,1,2,1,0
81,10,5,2,1,5,1,2,1,3,2,1
81,10,6,3,3,6,1,2,1,3,3,0
81,10,7,0,0,0,0,0,0,0,0,0
219,1,1,1,1,2,1,1,1,1,1,1
219,1,2,2,1,2,1,2,1,3,1,0
219,1,3,3,1,5,1,3,1,3,3,0
219,1,4,1,1,3,1,1,1,2,1,0
219,1,5,2,1,1,1,2,1,4,1,0
219,1,6,3,3,6,2,3,1,3,4,0
219,1,7,0,0,0,0,0,0,0,0,0
219,2,1,1,1,2,1,1,1,1,1,1
219,2,2,2,1,1,1,2,1,3,2,0
219,2,3,3,1,5,1,3,2,4,3,0
219,2,4,1,3,1,1,1,1,1,1,0
219,2,5,2,3,3,1,2,1,2,2,0
219,2,6,3,1,1,2,2,2,4,4,0
219,2,7,0,0,0,0,0,0,0,0,0
219,3,1,1,1,1,1,1,1,2,1,1
219,3,2,2,1,1,1,1,1,2,1,0
219,3,3,3,1,5,2,3,2,3,2,0
219,3,4,1,3,3,1,1,1,1,1,0
219,3,5,2,3,2,1,1,1,3,2,0
219,3,6,3,3,4,2,2,1,2,3,0
219,3,7,0,0,0,0,0,0,0,0,0
219,4,1,1,1,2,1,1,1,2,1,1
219,4,2,2,1,3,1,2,1,3,1,0
219,4,3,3,1,2,2,2,2,2,2,0
219,4,4,1,1,2,1,1,1,2,1,0
219,4,5,2,1,2,1,2,1,3,1,0
219,4,6,3,1,2,1,3,2,4,3,0
219,4,7,0,0,0,0,0,0,0,0,0
219,5,1,1,1,1,1,1,1,1,1,1
219,5,2,2,1,2,1,2,1,2,2,0
219,5,3,3,1,3,1,3,2,3,3,0
219,5,4,1,2,2,1,1,1,2,1,0
219,5,5,2,3,2,1,2,1,2,2,0
219,5,6,3,3,6,2,3,2,4,4,0
219,5,7,0,0,0,0,0,0,0,0,0
219,6,1,1,1,2,1,1,1,2,1,0
219,6,2,2,1,2,1,2,1,4,1,0
219,6,3,3,1,3,2,2,2,2,2,0
219,6,4,1,2,1,1,1,1,2,1,1
219,6,5,2,3,5,1,1,1,3,2,0
219,6,6,3,1,5,2,3,1,2,4,0
219,6,7,0,0,0,0,0,0,0,0,0
219,7,1,1,1,1,1,1,1,1,1,1
219,7,2,2,1,1,1,1,1,4,1,0
219,7,3,3,1,2,1,2,1,2,1,0
219,7,4,1,3,2,1,1,1,1,1,0
219,7,5,2,3,1,1,1,1,4,2,0
219,7,6,3,1,3,1,2,2,3,3,0
219,7,7,0,0,0,0,0,0,0,0,0
219,8,1,1,1,2,1,1,1,1,1,1
219,8,2,2,1,3,1,1,1,4,1,0
219,8,3,3,1,3,2,2,1,4,2,0
219,8,4,1,1,3,1,1,1,1,1,0
219,8,5,2,1,3,1,1,1,2,1,0
219,8,6,3,3,3,1,3,1,2,4,0
219,8,7,0,0,0,0,0,0,0,0,0
219,9,1,1,1,1,1,1,1,2,1,1
219,9,2,2,1,3,1,1,1,2,2,0
219,9,3,3,1,5,2,3,1,4,4,0
219,9,4,1,2,1,1,1,1,2,1,0
219,9,5,2,1,5,1,2,1,4,2,0
219,9,6,3,3,2,1,2,2,3,4,0
219,9,7,0,0,0,0,0,0,0,0,0
219,10,1,1,1,2,1,1,1,2,1,0
219,10,2,2,1,1,1,2,1,4,1,1
219,10,3,3,1,5,1,2,1,4,3,0
219,10,4,1,1,2,1,1,1,2,1,0
219,10,5,2,3,2,1,2,1,4,2,0
219,10,6,3,1,4,1,3,1,2,4,0
219,10,7,0,0,0,0,0,0,0,0,0
126,1,1,1,1,1,1,1,1,1,1,0
126,1,2,2,1,1,1,1,1,3,2,0
126,1,3,3,1,5,2,2,1,3,2,0
126,1,4,1,2,1,1,1,1,2,1,0
126,1,5,2,1,2,1,2,1,2,2,0
126,1,6,3,1,5,1,3,1,4,3,1
126,1,7,0,0,0,0,0,0,0,0,0
126,2,1,1,1,1,1,1,1,2,1,0
126,2,2,2,1,1,1,1,1,2,1,0
126,2,3,3,1,2,1,3,1,2,3,1
126,2,4,1,2,3,1,1,1,1,1,0
126,2,5,2,1,2,1,2,1,3,1,0
126,2,6,3,3,2,2,3,2,2,4,0
126,2,7,0,0,0,0,0,0,0,0,0
126,3,1,1,1,2,1,1,1,1,1,0
126,3,2,2,1,2,1,1,1,3,2,0
126,3,3,3,1,3,2,2,1,2,3,1
126,3,4,1,1,3,1,1,1,1,1,0
126,3,5,2,3,5,1,1,1,4,2,0
126,3,6,3,1,6,2,3,2,4,4,0
126,3,7,0,0,0,0,0,0,0,0,0
126,4,1,1,1,1,1,1,1,1,1,0
126,4,2,2,1,2,1,2,1,2,1,0
126,4,3,3,1,5,2,3,2,4,2,1
126,4,4,1,1,2,1,1,1,1,1,0
126,4,5,2,3,1,1,1,1,2,1,0
126,4,6,3,1,2,1,2,2,2,4,0
126,4,7,0,0,0,0,0,0,0,0,0
126,5,1,1,1,2,1,1,1,2,1,0
126,5,2,2,1,2,1,1,1,4,2,0
126,5,3,3,1,5,1,3,1,4,2,1
126,5,4,1,2,1,1,1,1,2,1,0
126,5,5,2,3,3,1,1,1,3,2,0
126,5,6,3,3,3,1,3,1,3,3,0
126,5,7,0,0,0,0,0,0,0,0,0
126,6,1,1,1,2,1,1,1,1,1,0
126,6,2,2,1,3,1,2,1,3,1,0
126,6,3,3,1,5,1,3,2,2,3,1
126,6,4,1,3,2,1,1,1,1,1,0
126,6,5,2,1,5,1,2,1,3,2,0
126,6,6,3,3,3,1,2,1,3,4,0
126,6,7,0,0,0,0,0,0,0,0,0
126,7,1,1,1,2,1,1,1,1,1,0
126,7,2,2,1,3,1,2,1,4,1,0
126,7,3,3,1,3,2,3,2,4,4,1
126,7,4,1,3,3,1,1,1,2,1,0
126,7,5,2,3,1,1,2,1,2,1,0
126,7,6,3,3,4,2,3,2,4,4,0
126,7,7,0,0,0,0,0,0,0,0,0
126,8,1,1,1,2,1,1,1,2,1,0
126,8,2,2,1,3,1,2,1,2,1,0
126,8,3,3,1,2,2,2,2,3,1,1
126,8,4,1,3,1,1,1,1,2,1,0
126,8,5,2,3,3,1,2,1,4,2,0
126,8,6,3,1,6,2,2,1,2,3,0
126,8,7,0,0,0,0,0,0,0,0,0
126,9,1,1,1,1,1,1,1,2,1,0
126,9,2,2,1,1,1,2,1,4,1,0
126,9,3,3,1,3,1,2,2,3,2,1
126,9,4,1,1,2,1,1,1,2,1,0
126,9,5,2,1,2,1,1,1,4,2,0
126,9,6,3,3,1,2,2,2,3,4,0
126,9,7,0,0,0,0,0,0,0,0,0
126,10,1,1,1,1,1,1,1,1,1,0
126,10,2,2,1,3,1,2,1,2,1,0
126,10,3,3,1,5,2,3,2,2,2,0
126,10,4,1,3,1,1,1,1,1,1,0
126,10,5,2,3,5,1,1,1,4,1,0
126,10,6,3,1,1,2,3,2,3,3,0
126,10,7,0,0,0,0,0,0,0,0,1
17,1,1,1,1,1,1,1,1,1,1,0
17,1,2,2,1,1,1,1,1,3,2,0
17,1,3,3,1,5,2,2,1,3,2,0
17,1,4,1,2,1,1,1,1,2,1,0
17,1,5,2,1,2,1,2,1,2,2,1
17,1,6,3,1,5,1,3,1,4,3,0
17,1,7,0,0,0,0,0,0,0,0,0
17,2,1,1,1,1,1,1,1,2,1,0
17,2,2,2,1,1,1,1,1,2,1,0
17,2,3,3,1,2,1,3,1,2,3,0
17,2,4,1,2,3,1,1,1,1,1,0
17,2,5,2,1,2,1,2,1,3,1,1
17,2,6,3,3,2,2,3,2,2,4,0
17,2,7,0,0,0,0,0,0,0,0,0
17,3,1,1,1,2,1,1,1,1,1,0
17,3,2,2,1,2,1,1,1,3,2,0
17,3,3,3,1,3,2,2,1,2,3,1
17,3,4,1,1,3,1,1,1,1,1,0
17,3,5,2,3,5,1,1,1,4,2,0
17,3,6,3,1,6,2,3,2,4,4,0
17,3,7,0,0,0,0,0,0,0,0,0
17,4,1,1,1,1,1,1,1,1,1,0
17,4,2,2,1,2,1,2,1,2,1,0
17,4,3,3,1,5,2,3,2,4,2,1
17,4,4,1,1,2,1,1,1,1,1,0
17,4,5,2,3,1,1,1,1,2,1,0
17,4,6,3,1,2,1,2,2,2,4,0
17,4,7,0,0,0,0,0,0,0,0,0
17,5,1,1,1,2,1,1,1,2,1,0
17,5,2,2,1,2,1,1,1,4,2,0
17,5,3,3,1,5,1,3,1,4,2,1
17,5,4,1,2,1,1,1,1,2,1,0
17,5,5,2,3,3,1,1,1,3,2,0
17,5,6,3,3,3,1,3,1,3,3,0
17,5,7,0,0,0,0,0,0,0,0,0
17,6,1,1,1,2,1,1,1,1,1,0
17,6,2,2,1,3,1,2,1,3,1,0
17,6,3,3,1,5,1,3,2,2,3,0
17,6,4,1,3,2,1,1,1,1,1,0
17,6,5,2,1,5,1,2,1,3,2,1
17,6,6,3,3,3,1,2,1,3,4,0
17,6,7,0,0,0,0,0,0,0,0,0
17,7,1,1,1,2,1,1,1,1,1,0
17,7,2,2,1,3,1,2,1,4,1,0
17,7,3,3,1,3,2,3,2,4,4,0
17,7,4,1,3,3,1,1,1,2,1,0
17,7,5,2,3,1,1,2,1,2,1,1
17,7,6,3,3,4,2,3,2,4,4,0
17,7,7,0,0,0,0,0,0,0,0,0
17,8,1,1,1,2,1,1,1,2,1,0
17,8,2,2,1,3,1,2,1,2,1,0
17,8,3,3,1,2,2,2,2,3,1,0
17,8,4,1,3,1,1,1,1,2,1,0
17,8,5,2,3,3,1,2,1,4,2,1
17,8,6,3,1,6,2,2,1,2,3,0
17,8,7,0,0,0,0,0,0,0,0,0
17,9,1,1,1,1,1,1,1,2,1,0
17,9,2,2,1,1,1,2,1,4,1,0
17,9,3,3,1,3,1,2,2,3,2,0
17,9,4,1,1,2,1,1,1,2,1,0
17,9,5,2,1,2,1,1,1,4,2,0
17,9,6,3,3,1,2,2,2,3,4,1
17,9,7,0,0,0,0,0,0,0,0,0
17,10,1,1,1,1,1,1,1,1,1,0
17,10,2,2,1,3,1,2,1,2,1,0
17,10,3,3,1,5,2,3,2,2,2,0
17,10,4,1,3,1,1,1,1,1,1,0
17,10,5,2,3,5,1,1,1,4,1,1
17,10,6,3,1,1,2,3,2,3,3,0
17,10,7,0,0,0,0,0,0,0,0,0
178,1,1,1,1,2,1,1,1,1,1,0
178,1,2,2,1,3,1,1,1,4,1,1
178,1,3,3,1,2,2,2,2,2,3,0
178,1,4,1,2,3,1,1,1,2,1,0
178,1,5,2,3,2,1,1,1,2,2,0
178,1,6,3,3,2,2,2,2,2,4,0
178,1,7,0,0,0,0,0,0,0,0,0
178,2,1,1,1,1,1,1,1,1,1,0
178,2,2,2,1,3,1,1,1,2,1,1
178,2,3,3,1,3,1,2,2,2,2,0
178,2,4,1,1,1,1,1,1,2,1,0
178,2,5,2,1,1,1,2,1,4,2,0
178,2,6,3,3,3,2,3,1,4,4,0
178,2,7,0,0,0,0,0,0,0,0,0
178,3,1,1,1,2,1,1,1,2,1,0
178,3,2,2,1,1,1,1,1,4,1,0
178,3,3,3,1,3,2,3,2,3,2,0
178,3,4,1,2,2,1,1,1,2,1,0
178,3,5,2,1,3,1,2,1,4,1,1
178,3,6,3,1,3,2,2,2,4,3,0
178,3,7,0,0,0,0,0,0,0,0,0
178,4,1,1,1,1,1,1,1,1,1,0
178,4,2,2,1,1,1,2,1,3,1,1
178,4,3,3,1,2,1,3,1,4,2,0
